#Jahr, Anzahl U(P), Ziel Ordnungspartnerschaft
2004 1307 1307
2005 1324 1324
2006 1291 1291
2007 1258 1258
2008 1266 1132
2009 1277 1019
2010 1137 917
2011 1297 825
2012 1191 743
2013 1172 669
2014 1287 602
2015 1229 542
2016 1235 487
2017 1282 439
2018 1315 395
